TIPUS,VALASZTAS,MEGYE,TELEPULES,SZAVAZOKOR,LISTA,SZAVAZAT
Listas,2019EP,HEVES,Eger,007,JOBBIK,40
Listas,2019EP,HEVES,Eger,008,JOBBIK,29
Listas,2019EP,HEVES,Eger,009,JOBBIK,41
Listas,2019EP,HEVES,Eger,010,JOBBIK,43
Listas,2019EP,HEVES,Eger,011,JOBBIK,54
Listas,2019EP,HEVES,Eger,012,JOBBIK,34
Listas,2019EP,HEVES,Eger,013,JOBBIK,35
Listas,2019EP,HEVES,Eger,014,JOBBIK,35
Listas,2019EP,HEVES,Eger,015,JOBBIK,41
Listas,2019EP,HEVES,Eger,016,JOBBIK,19
Listas,2019EP,HEVES,Eger,017,JOBBIK,12
Listas,2019EP,HEVES,Eger,018,JOBBIK,16
Listas,2019EP,HEVES,Eger,019,JOBBIK,33
Listas,2019EP,HEVES,Eger,020,JOBBIK,22
Listas,2019EP,HEVES,Eger,021,JOBBIK,45
Listas,2019EP,HEVES,Eger,022,JOBBIK,34
Listas,2019EP,HEVES,Eger,023,JOBBIK,68
Listas,2019EP,HEVES,Eger,024,JOBBIK,24
Listas,2019EP,HEVES,Eger,025,JOBBIK,29
Listas,2019EP,HEVES,Eger,026,JOBBIK,45
Listas,2019EP,HEVES,Eger,027,JOBBIK,26
Listas,2019EP,HEVES,Eger,028,JOBBIK,32
Listas,2019EP,HEVES,Eger,029,JOBBIK,21
Listas,2019EP,HEVES,Eger,030,JOBBIK,41
Listas,2019EP,HEVES,Eger,031,JOBBIK,26
Listas,2019EP,HEVES,Eger,032,JOBBIK,38
Listas,2019EP,HEVES,Eger,033,JOBBIK,48
Listas,2019EP,HEVES,Eger,034,JOBBIK,42
Listas,2019EP,HEVES,Eger,035,JOBBIK,35
Listas,2019EP,HEVES,Eger,036,JOBBIK,39
Listas,2019EP,HEVES,Eger,037,JOBBIK,40
Listas,2019EP,HEVES,Eger,038,JOBBIK,25
Listas,2019EP,HEVES,Eger,039,JOBBIK,31
Listas,2019EP,HEVES,Eger,040,JOBBIK,31
Listas,2019EP,HEVES,Eger,041,JOBBIK,46
Listas,2019EP,HEVES,Eger,042,JOBBIK,53
Listas,2019EP,HEVES,Eger,043,JOBBIK,21
Listas,2019EP,HEVES,Eger,044,JOBBIK,31
Listas,2019EP,HEVES,Eger,045,JOBBIK,53
Listas,2019EP,HEVES,Eger,046,JOBBIK,48
Listas,2019EP,HEVES,Eger,047,JOBBIK,30
Listas,2019EP,HEVES,Egerbakta,001,JOBBIK,20
Listas,2019EP,HEVES,Egerbocs,001,JOBBIK,20
Listas,2019EP,HEVES,Egercsehi,001,JOBBIK,6
Listas,2019EP,HEVES,Egercsehi,002,JOBBIK,17
Listas,2019EP,HEVES,Egercsehi,003,JOBBIK,14
Listas,2019EP,HEVES,Egerfarmos,001,JOBBIK,33
Listas,2019EP,HEVES,Egerszalók,001,JOBBIK,27
Listas,2019EP,HEVES,Egerszalók,002,JOBBIK,21
Listas,2019EP,HEVES,Egerszólát,001,JOBBIK,48
Listas,2019EP,HEVES,Erdõkövesd,001,JOBBIK,41
Listas,2019EP,HEVES,Erdõtelek,001,JOBBIK,25
Listas,2019EP,HEVES,Erdõtelek,002,JOBBIK,24
Listas,2019EP,HEVES,Erdõtelek,003,JOBBIK,26
Listas,2019EP,HEVES,Erk,001,JOBBIK,5
Listas,2019EP,HEVES,Fedémes,001,JOBBIK,26
Listas,2019EP,HEVES,Feldebrõ,001,JOBBIK,72
Listas,2019EP,HEVES,Felsõtárkány,001,JOBBIK,45
Listas,2019EP,HEVES,Felsõtárkány,002,JOBBIK,24
Listas,2019EP,HEVES,Felsõtárkány,003,JOBBIK,56
Listas,2019EP,HEVES,Füzesabony,001,JOBBIK,21
Listas,2019EP,HEVES,Füzesabony,002,JOBBIK,19
Listas,2019EP,HEVES,Füzesabony,003,JOBBIK,34
Listas,2019EP,HEVES,Füzesabony,004,JOBBIK,36
Listas,2019EP,HEVES,Füzesabony,005,JOBBIK,10
Listas,2019EP,HEVES,Füzesabony,006,JOBBIK,19
Listas,2019EP,HEVES,Füzesabony,007,JOBBIK,34
Listas,2019EP,HEVES,Füzesabony,008,JOBBIK,48
Listas,2019EP,HEVES,Gyöngyös,001,JOBBIK,39
Listas,2019EP,HEVES,Gyöngyös,002,JOBBIK,45
Listas,2019EP,HEVES,Gyöngyös,003,JOBBIK,43
Listas,2019EP,HEVES,Gyöngyös,004,JOBBIK,48
Listas,2019EP,HEVES,Gyöngyös,005,JOBBIK,42
Listas,2019EP,HEVES,Gyöngyös,006,JOBBIK,59
Listas,2019EP,HEVES,Gyöngyös,007,JOBBIK,52
Listas,2019EP,HEVES,Gyöngyös,008,JOBBIK,36
Listas,2019EP,HEVES,Gyöngyös,009,JOBBIK,60
Listas,2019EP,HEVES,Gyöngyös,010,JOBBIK,27
Listas,2019EP,HEVES,Gyöngyös,011,JOBBIK,41
Listas,2019EP,HEVES,Gyöngyös,012,JOBBIK,32
Listas,2019EP,HEVES,Gyöngyös,013,JOBBIK,55
Listas,2019EP,HEVES,Gyöngyös,014,JOBBIK,37
Listas,2019EP,HEVES,Gyöngyös,015,JOBBIK,34
Listas,2019EP,HEVES,Gyöngyös,016,JOBBIK,44
Listas,2019EP,HEVES,Gyöngyös,017,JOBBIK,40
Listas,2019EP,HEVES,Gyöngyös,018,JOBBIK,46
Listas,2019EP,HEVES,Gyöngyös,019,JOBBIK,42
Listas,2019EP,HEVES,Gyöngyös,020,JOBBIK,53
Listas,2019EP,HEVES,Gyöngyös,021,JOBBIK,29
Listas,2019EP,HEVES,Gyöngyös,022,JOBBIK,31
Listas,2019EP,HEVES,Gyöngyös,023,JOBBIK,53
Listas,2019EP,HEVES,Gyöngyös,024,JOBBIK,31
Listas,2019EP,HEVES,Gyöngyös,025,JOBBIK,47
Listas,2019EP,HEVES,Gyöngyös,026,JOBBIK,29
Listas,2019EP,HEVES,Gyöngyös,027,JOBBIK,49
Listas,2019EP,HEVES,Gyöngyös,028,JOBBIK,41
Listas,2019EP,HEVES,Gyöngyös,029,JOBBIK,49
Listas,2019EP,HEVES,Gyöngyös,030,JOBBIK,15
Listas,2019EP,HEVES,Gyöngyöshalász,001,JOBBIK,58
Listas,2019EP,HEVES,Gyöngyöshalász,002,JOBBIK,84
Listas,2019EP,HEVES,Gyöngyösoroszi,001,JOBBIK,33
Listas,2019EP,HEVES,Gyöngyöspata,001,JOBBIK,20
Listas,2019EP,HEVES,Gyöngyöspata,002,JOBBIK,52
Listas,2019EP,HEVES,Gyöngyössolymos,001,JOBBIK,34
Listas,2019EP,HEVES,Gyöngyössolymos,002,JOBBIK,47
Listas,2019EP,HEVES,Gyöngyössolymos,003,JOBBIK,44
Listas,2019EP,HEVES,Gyöngyöstarján,001,JOBBIK,46
Listas,2019EP,HEVES,Gyöngyöstarján,002,JOBBIK,48
Listas,2019EP,HEVES,Halmajugra,001,JOBBIK,4
Listas,2019EP,HEVES,Halmajugra,002,JOBBIK,7
Listas,2019EP,HEVES,Hatvan,001,JOBBIK,30
Listas,2019EP,HEVES,Hatvan,002,JOBBIK,38
Listas,2019EP,HEVES,Hatvan,003,JOBBIK,18
Listas,2019EP,HEVES,Hatvan,004,JOBBIK,32
Listas,2019EP,HEVES,Hatvan,005,JOBBIK,26
Listas,2019EP,HEVES,Hatvan,006,JOBBIK,37
Listas,2019EP,HEVES,Hatvan,007,JOBBIK,29
Listas,2019EP,HEVES,Hatvan,008,JOBBIK,19
Listas,2019EP,HEVES,Hatvan,009,JOBBIK,28
Listas,2019EP,HEVES,Hatvan,010,JOBBIK,23
Listas,2019EP,HEVES,Hatvan,011,JOBBIK,38
Listas,2019EP,HEVES,Hatvan,012,JOBBIK,53
Listas,2019EP,HEVES,Hatvan,013,JOBBIK,30
Listas,2019EP,HEVES,Hatvan,014,JOBBIK,55
Listas,2019EP,HEVES,Hatvan,015,JOBBIK,52
Listas,2019EP,HEVES,Hatvan,016,JOBBIK,20
Listas,2019EP,HEVES,Hatvan,017,JOBBIK,48
Listas,2019EP,HEVES,Heréd,001,JOBBIK,52
Listas,2019EP,HEVES,Heréd,002,JOBBIK,61
Listas,2019EP,HEVES,Heves,001,JOBBIK,54
Listas,2019EP,HEVES,Heves,002,JOBBIK,38
Listas,2019EP,HEVES,Heves,003,JOBBIK,38
Listas,2019EP,HEVES,Heves,004,JOBBIK,15
Listas,2019EP,HEVES,Heves,005,JOBBIK,42
Listas,2019EP,HEVES,Heves,006,JOBBIK,50
Listas,2019EP,HEVES,Heves,007,JOBBIK,41
Listas,2019EP,HEVES,Heves,008,JOBBIK,42
Listas,2019EP,HEVES,Heves,009,JOBBIK,1
Listas,2019EP,HEVES,Hevesaranyos,001,JOBBIK,19
Listas,2019EP,HEVES,Hevesvezekény,001,JOBBIK,19
Listas,2019EP,HEVES,Hort,001,JOBBIK,31
Listas,2019EP,HEVES,Hort,002,JOBBIK,37
Listas,2019EP,HEVES,Hort,003,JOBBIK,31
Listas,2019EP,HEVES,Hort,004,JOBBIK,36
Listas,2019EP,HEVES,Istenmezeje,001,JOBBIK,19
Listas,2019EP,HEVES,Istenmezeje,002,JOBBIK,24
Listas,2019EP,HEVES,Istenmezeje,003,JOBBIK,7
Listas,2019EP,HEVES,Ivád,001,JOBBIK,24
Listas,2019EP,HEVES,Karácsond,001,JOBBIK,41
Listas,2019EP,HEVES,Karácsond,002,JOBBIK,34
Listas,2019EP,HEVES,Karácsond,003,JOBBIK,55
Listas,2019EP,HEVES,Kál,001,JOBBIK,32
Listas,2019EP,HEVES,Kál,002,JOBBIK,17
Listas,2019EP,HEVES,Kál,003,JOBBIK,32
Listas,2019EP,HEVES,Kál,004,JOBBIK,15
Listas,2019EP,HEVES,Kápolna,001,JOBBIK,20
Listas,2019EP,HEVES,Kápolna,002,JOBBIK,16
Listas,2019EP,HEVES,Kerecsend,001,JOBBIK,21
Listas,2019EP,HEVES,Kerecsend,002,JOBBIK,13
Listas,2019EP,HEVES,Kisfüzes,001,JOBBIK,5
Listas,2019EP,HEVES,Kisköre,001,JOBBIK,28
Listas,2019EP,HEVES,Kisköre,002,JOBBIK,13
Listas,2019EP,HEVES,Kisköre,003,JOBBIK,35
Listas,2019EP,HEVES,Kisnána,001,JOBBIK,57
Listas,2019EP,HEVES,Kompolt,001,JOBBIK,16
Listas,2019EP,HEVES,Kompolt,002,JOBBIK,37
Listas,2019EP,HEVES,Kömlõ,001,JOBBIK,10
Listas,2019EP,HEVES,Kömlõ,002,JOBBIK,6
Listas,2019EP,HEVES,Lõrinci,001,JOBBIK,20
Listas,2019EP,HEVES,Lõrinci,002,JOBBIK,22
Listas,2019EP,HEVES,Lõrinci,003,JOBBIK,43
Listas,2019EP,HEVES,Lõrinci,004,JOBBIK,22
Listas,2019EP,HEVES,Lõrinci,005,JOBBIK,24
Listas,2019EP,HEVES,Lõrinci,006,JOBBIK,26
Listas,2019EP,HEVES,Ludas,001,JOBBIK,51
Listas,2019EP,HEVES,Maklár,001,JOBBIK,23
Listas,2019EP,HEVES,Maklár,002,JOBBIK,23
Listas,2019EP,HEVES,Maklár,003,JOBBIK,18
Listas,2019EP,HEVES,Markaz,001,JOBBIK,44
Listas,2019EP,HEVES,Markaz,002,JOBBIK,44
Listas,2019EP,HEVES,Mátraballa,001,JOBBIK,93
Listas,2019EP,HEVES,Mátraderecske,001,JOBBIK,24
Listas,2019EP,HEVES,Mátraderecske,002,JOBBIK,41
Listas,2019EP,HEVES,Mátraszentimre,001,JOBBIK,14
Listas,2019EP,HEVES,Mezõszemere,001,JOBBIK,34
Listas,2019EP,HEVES,Mezõtárkány,001,JOBBIK,36
Listas,2019EP,HEVES,Mikófalva,001,JOBBIK,20
Listas,2019EP,HEVES,Mónosbél,001,JOBBIK,17
Listas,2019EP,HEVES,Nagyfüged,001,JOBBIK,37
Listas,2019EP,HEVES,Nagykökényes,001,JOBBIK,21
Listas,2019EP,HEVES,Nagyréde,001,JOBBIK,48
Listas,2019EP,HEVES,Nagyréde,002,JOBBIK,62
Listas,2019EP,HEVES,Nagyréde,003,JOBBIK,27
Listas,2019EP,HEVES,Nagytálya,001,JOBBIK,36
Listas,2019EP,HEVES,Nagyút,001,JOBBIK,39
Listas,2019EP,HEVES,Nagyvisnyó,001,JOBBIK,52
Listas,2019EP,HEVES,Noszvaj,001,JOBBIK,21
Listas,2019EP,HEVES,Noszvaj,002,JOBBIK,28
Listas,2019EP,HEVES,Novaj,001,JOBBIK,19
Listas,2019EP,HEVES,Novaj,002,JOBBIK,17
Listas,2019EP,HEVES,Ostoros,001,JOBBIK,28
Listas,2019EP,HEVES,Ostoros,002,JOBBIK,40
Listas,2019EP,HEVES,Ostoros,003,JOBBIK,31
Listas,2019EP,HEVES,Parád,001,JOBBIK,45
Listas,2019EP,HEVES,Parád,002,JOBBIK,22
Listas,2019EP,HEVES,Parád,003,JOBBIK,28
Listas,2019EP,HEVES,Parád,004,JOBBIK,14
Listas,2019EP,HEVES,Parádsasvár,001,JOBBIK,37
Listas,2019EP,HEVES,Petõfibánya,001,JOBBIK,58
Listas,2019EP,HEVES,Petõfibánya,002,JOBBIK,54
Listas,2019EP,HEVES,Pély,001,JOBBIK,35
Listas,2019EP,HEVES,Pétervására,001,JOBBIK,20
Listas,2019EP,HEVES,Pétervására,002,JOBBIK,32
Listas,2019EP,HEVES,Pétervására,003,JOBBIK,24
Listas,2019EP,HEVES,Poroszló,001,JOBBIK,21
Listas,2019EP,HEVES,Poroszló,002,JOBBIK,30
Listas,2019EP,HEVES,Poroszló,003,JOBBIK,16
Listas,2019EP,HEVES,Recsk,001,JOBBIK,46
Listas,2019EP,HEVES,Recsk,002,JOBBIK,38
Listas,2019EP,HEVES,Recsk,003,JOBBIK,50
Listas,2019EP,HEVES,Rózsaszentmárton,001,JOBBIK,32
Listas,2019EP,HEVES,Rózsaszentmárton,002,JOBBIK,36
Listas,2019EP,HEVES,Sarud,001,JOBBIK,40
Listas,2019EP,HEVES,Sirok,001,JOBBIK,30
Listas,2019EP,HEVES,Sirok,002,JOBBIK,19
Listas,2019EP,HEVES,Sirok,003,JOBBIK,8
Listas,2019EP,HEVES,Szajla,001,JOBBIK,3
Listas,2019EP,HEVES,Szajla,002,JOBBIK,5
Listas,2019EP,HEVES,Szentdomonkos,001,JOBBIK,18
Listas,2019EP,HEVES,Szihalom,001,JOBBIK,32
Listas,2019EP,HEVES,Szihalom,002,JOBBIK,48
Listas,2019EP,HEVES,Szilvásvárad,001,JOBBIK,28
Listas,2019EP,HEVES,Szilvásvárad,002,JOBBIK,15
Listas,2019EP,HEVES,Szúcs,001,JOBBIK,4
Listas,2019EP,HEVES,Szúcs,002,JOBBIK,2
Listas,2019EP,HEVES,Szûcsi,001,JOBBIK,39
Listas,2019EP,HEVES,Szûcsi,002,JOBBIK,14
Listas,2019EP,HEVES,Tarnabod,001,JOBBIK,2
Listas,2019EP,HEVES,Tarnalelesz,001,JOBBIK,17
Listas,2019EP,HEVES,Tarnalelesz,002,JOBBIK,26
Listas,2019EP,HEVES,Tarnaméra,001,JOBBIK,32
Listas,2019EP,HEVES,Tarnaméra,002,JOBBIK,59
Listas,2019EP,HEVES,Tarnaörs,001,JOBBIK,37
Listas,2019EP,HEVES,Tarnaszentmária,001,JOBBIK,10
Listas,2019EP,HEVES,Tarnaszentmiklós,001,JOBBIK,36
Listas,2019EP,HEVES,Tarnazsadány,001,JOBBIK,0
Listas,2019EP,HEVES,Tarnazsadány,002,JOBBIK,2
Listas,2019EP,HEVES,Tenk,001,JOBBIK,47
Listas,2019EP,HEVES,Terpes,001,JOBBIK,3
Listas,2019EP,HEVES,Tiszanána,001,JOBBIK,13
Listas,2019EP,HEVES,Tiszanána,002,JOBBIK,36
Listas,2019EP,HEVES,Tófalu,001,JOBBIK,21
Listas,2019EP,HEVES,Újlõrincfalva,001,JOBBIK,13
Listas,2019EP,HEVES,Vámosgyörk,001,JOBBIK,43
Listas,2019EP,HEVES,Vámosgyörk,002,JOBBIK,35
Listas,2019EP,HEVES,Váraszó,001,JOBBIK,31
Listas,2019EP,HEVES,Verpelét,001,JOBBIK,28
Listas,2019EP,HEVES,Verpelét,002,JOBBIK,11
Listas,2019EP,HEVES,Verpelét,003,JOBBIK,33
Listas,2019EP,HEVES,Verpelét,004,JOBBIK,50
Listas,2019EP,HEVES,Vécs,001,JOBBIK,32
Listas,2019EP,HEVES,Visonta,001,JOBBIK,79
Listas,2019EP,HEVES,Visznek,001,JOBBIK,27
Listas,2019EP,HEVES,Zagyvaszántó,001,JOBBIK,21
Listas,2019EP,HEVES,Zagyvaszántó,002,JOBBIK,24
Listas,2019EP,HEVES,Zaránk,001,JOBBIK,11
Listas,2019EP,HEVES,Szarvaskõ,001,JOBBIK,19
Listas,2019EP,HEVES,Pálosvörösmart,001,JOBBIK,22
Listas,2019EP,HEVES,Kerekharaszt,001,JOBBIK,41
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Abádszalók,001,JOBBIK,18
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Abádszalók,002,JOBBIK,15
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Abádszalók,003,JOBBIK,22
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Abádszalók,004,JOBBIK,17
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Abádszalók,005,JOBBIK,24
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Alattyán,001,JOBBIK,24
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Alattyán,002,JOBBIK,18
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Berekfürdõ,001,JOBBIK,42
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Besenyszög,001,JOBBIK,30
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Besenyszög,002,JOBBIK,39
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Besenyszög,003,JOBBIK,25
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Cibakháza,001,JOBBIK,30
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Cibakháza,002,JOBBIK,17
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Cibakháza,003,JOBBIK,18
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Cibakháza,004,JOBBIK,6
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Csataszög,001,JOBBIK,10
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Cserkeszõlõ,001,JOBBIK,59
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Cserkeszõlõ,002,JOBBIK,29
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Cserkeszõlõ,003,JOBBIK,10
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Csépa,001,JOBBIK,8
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Csépa,002,JOBBIK,12
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Fegyvernek,001,JOBBIK,45
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Fegyvernek,002,JOBBIK,34
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Fegyvernek,003,JOBBIK,44
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Fegyvernek,004,JOBBIK,37
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Fegyvernek,005,JOBBIK,23
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Hunyadfalva,001,JOBBIK,6
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jánoshida,001,JOBBIK,17
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jánoshida,002,JOBBIK,35
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jánoshida,003,JOBBIK,36
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászalsószentgyörgy,001,JOBBIK,18
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászalsószentgyörgy,002,JOBBIK,19
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászalsószentgyörgy,003,JOBBIK,23
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászalsószentgyörgy,004,JOBBIK,18
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászapáti,001,JOBBIK,56
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászapáti,002,JOBBIK,29
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászapáti,003,JOBBIK,37
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászapáti,004,JOBBIK,42
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászapáti,005,JOBBIK,43
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászapáti,006,JOBBIK,37
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászapáti,007,JOBBIK,27
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászágó,001,JOBBIK,24
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászárokszállás,001,JOBBIK,37
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászárokszállás,002,JOBBIK,55
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászárokszállás,003,JOBBIK,63
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászárokszállás,004,JOBBIK,33
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászárokszállás,005,JOBBIK,34
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,001,JOBBIK,56
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,002,JOBBIK,25
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,003,JOBBIK,41
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,004,JOBBIK,61
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,005,JOBBIK,28
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,006,JOBBIK,37
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,007,JOBBIK,34
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,008,JOBBIK,42
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,009,JOBBIK,45
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,010,JOBBIK,33
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,011,JOBBIK,41
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,012,JOBBIK,29
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,013,JOBBIK,35
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,014,JOBBIK,34
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,015,JOBBIK,57
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,016,JOBBIK,44
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,017,JOBBIK,35
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,018,JOBBIK,35
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,019,JOBBIK,22
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,020,JOBBIK,32
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászberény,021,JOBBIK,25
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászboldogháza,001,JOBBIK,31
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászboldogháza,002,JOBBIK,20
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászdózsa,001,JOBBIK,26
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászdózsa,002,JOBBIK,24
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászdózsa,003,JOBBIK,24
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászfelsõszentgyörgy,001,JOBBIK,14
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászfelsõszentgyörgy,002,JOBBIK,32
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászfényszaru,001,JOBBIK,14
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászfényszaru,002,JOBBIK,18
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászfényszaru,003,JOBBIK,23
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászfényszaru,004,JOBBIK,16
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászfényszaru,005,JOBBIK,33
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászivány,001,JOBBIK,16
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászjákóhalma,001,JOBBIK,17
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászjákóhalma,002,JOBBIK,23
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászjákóhalma,003,JOBBIK,21
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászkisér,001,JOBBIK,56
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászkisér,002,JOBBIK,37
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászkisér,003,JOBBIK,25
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászkisér,004,JOBBIK,34
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászkisér,005,JOBBIK,48
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászladány,001,JOBBIK,15
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászladány,002,JOBBIK,14
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászladány,003,JOBBIK,27
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászladány,004,JOBBIK,35
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászladány,005,JOBBIK,18
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászladány,006,JOBBIK,25
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászszentandrás,001,JOBBIK,60
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jászszentandrás,002,JOBBIK,77
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jásztelek,001,JOBBIK,24
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Jásztelek,002,JOBBIK,24
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Karcag,001,JOBBIK,70
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Karcag,002,JOBBIK,36
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Karcag,003,JOBBIK,63
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Karcag,004,JOBBIK,49
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Karcag,005,JOBBIK,62
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Karcag,006,JOBBIK,31
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Karcag,007,JOBBIK,37
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Karcag,008,JOBBIK,40
Listas,2019EP,JÁSZ-NAGYKUN-SZOLNOK,Karcag,009,JOBBIK,40
